state,mp_name,mp_name_normalized,constituency,allocated_amount,allocation_level,allocation_term,allocation_term_confidence,allocation_term_evidence,source_package,source_file,source_row_number,source_record_id,allocation_is_cumulative_or_aggregate
Gujarat,BHARATBHAI MANUBHAI SUTARIYA,BHARATBHAI MANUBHAI SUTARIYA,AMRELI,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,81,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row81,True
Gujarat,Bharatsinhji Shankarji Dabhi,Bharatsinhji Shankarji Dabhi,PATAN,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,82,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row82,True
Madhya Pradesh,BHARTI PARDHI,BHARTI PARDHI,BALAGHAT,154398389.01,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,83,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row83,True
Maharashtra,BHASKAR MURLIDHAR BHAGARE,BHASKAR MURLIDHAR BHAGARE,DINDORI(ST),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,84,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row84,True
Maharashtra,BHAUSAHEB RAJARAM WAKCHAURE,BHAUSAHEB RAJARAM WAKCHAURE,SHIRDI(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,85,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row85,True
Chhattisgarh,BHOJRAJ NAG,BHOJRAJ NAG,KANKER(ST),164672734.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,86,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row86,True
Uttar Pradesh,Bhola Singh,Bhola Singh,BULANDSHAHR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,87,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row87,True
Maharashtra,BHUMARE SANDIPANRAO ASARAM,BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,88,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row88,True
Andhra Pradesh,Bhupathiraju Srinivasa varma,Bhupathiraju Srinivasa varma,NARASAPURAM,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,89,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row89,True
Rajasthan,BHUPENDER YADAV,BHUPENDER YADAV,ALWAR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,90,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row90,True
Odisha,BIBHU PRASAD TARAI,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,91,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row91,True
Jharkhand,Bidyut Baran Mahato,Bidyut Baran Mahato,JAMSHEDPUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,92,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row92,True
Assam,BIJULI KALITA MEDHI,BIJULI KALITA MEDHI,GUWAHATI,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,93,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row93,True
Tripura,BIPLAB KUMAR DEB,BIPLAB KUMAR DEB,TRIPURA WEST,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,94,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row94,True
Andaman And Nicobar Islands,BISHNU PADA RAY,BISHNU PADA RAY,ANDAMAN AND NICOBAR ISLANDS,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,95,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row95,True
Rajasthan,BRIJENDRA SINGH OLA,BRIJENDRA SINGH OLA,JHUNJHUNU,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,96,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row96,True
Chhattisgarh,BRIJMOHAN AGRAWAL,BRIJMOHAN AGRAWAL,RAIPUR,153766451.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,97,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row97,True
Madhya Pradesh,BUNTY VIVEK SAHU,BUNTY VIVEK SAHU,CHHINDWARA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,98,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row98,True
Gujarat,C R Patil,C R Patil,NAVSARI,158532494.36,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,99,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row99,True
Andhra Pradesh,C.M.RAMESH,C.M.RAMESH,ANAKAPALLE,202531656.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,100,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row100,True
Karnataka,CAPTAIN BRIJESH CHOWTA,CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,101,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row101,True
Goa,CAPTAIN VIRIATO FERNANDES,CAPTAIN VIRIATO FERNANDES,SOUTH GOA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,102,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row102,True
Telangana,CHAMALA KIRAN KUMAR REDDY,CHAMALA KIRAN KUMAR REDDY,BHONGIR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,103,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row103,True
Uttar Pradesh,CHANDAN CHAUHAN,CHANDAN CHAUHAN,BIJNOR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,104,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row104,True
Rajasthan,Chandra Prakash Joshi,Chandra Prakash Joshi,CHITTORGARH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,105,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row105,True
Uttar Pradesh,CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,106,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row106,True
Gujarat,CHANDUBHAI CHHAGANBHAI SHIHORA,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,107,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row107,True
Punjab,CHARANJIT SINGH CHANNI,CHARANJIT SINGH CHANNI,JALANDHAR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,108,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row108,True
Maharashtra,CHAVAN VASANTRAO BALWANTRAO,CHAVAN VASANTRAO BALWANTRAO,NANDED,,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,109,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row109,True
Uttar Pradesh,CHHATRA PAL SINGH GANGWAR,CHHATRA PAL SINGH GANGWAR,BAREILLY,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,110,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row110,True
Maharashtra,CHHATRAPATI SHAHU SHAHAJI,CHHATRAPATI SHAHU SHAHAJI,KOLHAPUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,111,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row111,True
Uttar Pradesh,CHHOTELAL,CHHOTELAL,ROBERTSGANJ(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,112,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row112,True
Chhattisgarh,CHINTAMANI MAHARAJ,CHINTAMANI MAHARAJ,SARGUJA(ST),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,113,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row113,True
Bihar,CHIRAG PASWAN,CHIRAG PASWAN,HAJIPUR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,114,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row114,True
Tamil Nadu,CN Annadurai,CN Annadurai,TIRUVANNAMALAI,148579509.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,115,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row115,True
Tamil Nadu,D M Kathir Anand,D M Kathir Anand,VELLORE,160196941.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,116,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row116,True
Tamil Nadu,D Ravikumar,D Ravikumar,VILUPPURAM(SC),197598306.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,117,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row117,True
Andhra Pradesh,Daggubati Purandeshwari,Daggubati Purandeshwari,RAJAHMUNDRY,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,118,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row118,True
Andhra Pradesh,DAGGUMALLA PRASADA RAO,DAGGUMALLA PRASADA RAO,CHITTOOR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,119,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row119,True
Rajasthan,DAMODAR AGARWAL,DAMODAR AGARWAL,BHILWARA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,120,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row120,True
Uttar Pradesh,DAROGA PRASAD SAROJ,DAROGA PRASAD SAROJ,LALGANJ (SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,121,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row121,True
Madhya Pradesh,DARSHAN SINGH CHOUDHARY,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,122,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row122,True
Haryana,DEEPENDER SINGH HOODA,DEEPENDER SINGH HOODA,ROHTAK,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,123,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row123,True
Uttar Pradesh,Devendra Alias Bhole Singh,Devendra Alias Bhole Singh,AKBARPUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,124,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row124,True
Bihar,DEVESH CHANDRA THAKUR,DEVESH CHANDRA THAKUR,SITAMARHI,163809205.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,125,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row125,True
Uttar Pradesh,DEVESH SHAKYA,DEVESH SHAKYA,ETAH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,126,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row126,True
Gujarat,Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,127,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row127,True
Maharashtra,Dhairyasheel Sambhajirao Mane,Dhairyasheel Sambhajirao Mane,HATKANANGLE,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,128,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row128,True
Maharashtra,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,129,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row129,True
Odisha,DHARMENDRA PRADHAN,DHARMENDRA PRADHAN,SAMBALPUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,130,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row130,True
Uttar Pradesh,DHARMENDRA YADAV,DHARMENDRA YADAV,AZAMGARH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,131,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row131,True
Gujarat,DHAVAL LAXMANBHAI PATEL,DHAVAL LAXMANBHAI PATEL,VALSAD(ST),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,132,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row132,True
Bihar,Dileshwar Kamait,Dileshwar Kamait,SUPAUL,150450930.89,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,133,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row133,True
Assam,Dilip Saikia,Dilip Saikia,Darrang-Udalguri,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,134,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row134,True
Bihar,Dinesh Chandra Yadav,Dinesh Chandra Yadav,MADHEPURA,150070866.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,135,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row135,True
Gujarat,DINESHBHAI MAKWANA,DINESHBHAI MAKWANA,AHMEDABAD WEST(SC),160434965.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,136,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row136,True
Andhra Pradesh,DR BYREDDY SHABARI,DR BYREDDY SHABARI,NANDYAL,150675889.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,137,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row137,True
Karnataka,DR C N MANJUNATH,DR C N MANJUNATH,BANGALORE RURAL,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,138,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row138,True
Andhra Pradesh,Dr Chandra Sekhar Pemmasani,Dr Chandra Sekhar Pemmasani,GUNTUR,159774113.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,139,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row139,True
Punjab,DR DHARAMVIRA GANDHI,DR DHARAMVIRA GANDHI,PATIALA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,140,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row140,True
West Bengal,Dr Jayanta Kumar Roy,Dr Jayanta Kumar Roy,JALPAIGURI(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,141,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row141,True
Maharashtra,DR KALGE SHIVAJI BANDAPPA,DR KALGE SHIVAJI BANDAPPA,LATUR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,142,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row142,True
Bihar,Dr Mohammad Jawed,Dr Mohammad Jawed,KISHANGANJ,148669229.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,143,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row143,True
Uttar Pradesh,DR RAJKUMAR SANGWAN,DR RAJKUMAR SANGWAN,BAGHPAT,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,144,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row144,True
Tamil Nadu,DR RANI SRI KUMAR,DR RANI SRI KUMAR,TENKASI(SC),153060922.82,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,145,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row145,True
Kerala,Dr Shashi Tharoor,Dr Shashi Tharoor,THIRUVANANTHAPURAM,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,146,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row146,True
West Bengal,Dr Sukanta Majumdar,Dr Sukanta Majumdar,BALURGHAT,157085364.9,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,147,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row147,True
Gujarat,DR. HEMANG JOSHI,DR. HEMANG JOSHI,VADODARA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,148,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row148,True
Maharashtra,DR. HEMANT VISHNU SAVARA,DR. HEMANT VISHNU SAVARA,PALGHAR(ST),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,149,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row149,True
Maharashtra,DR. KIRSAN NAMDEO,DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,150,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row150,True
Madhya Pradesh,DR. LATA WANKHEDE,DR. LATA WANKHEDE,SAGAR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,151,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row151,True
Kerala,DR. M.P ABDUSSAMAD SAMADANI,DR. M.P ABDUSSAMAD SAMADANI,PONNANI,170434031.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,152,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row152,True
Gujarat,DR. MANSUKH MANDAVIYA,DR. MANSUKH MANDAVIYA,PORBANDAR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,153,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row153,True
