work_id,n_source_rows,source_stage1,source_stage1_5,is_cross_package_duplicate,has_conflict,state,ida,mp_name,mp_name_normalized,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,recommendation_term,recommendation_term_confidence,resolution_status,work_raw,work_desc_from_work_field,work_id_unresolved_reason,recommendation_term_evidence,source_package,source_file,source_row_number,source_record_id,unresolved_record_id
WS/MP18222/2025-2026/170689,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,ravi maurya ke avaas ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170691,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,jitendra kr harijan,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170693,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,amar bahadur yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170694,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,brijesh yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170695,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,sumit jaiswal,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170699,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,rahul yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170701,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,munna,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170703,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,shiv prasad maurya ji ke vaas ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170704,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,ram prasad yadav ji ghar ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170705,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,narendra maurya,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170708,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,surendra maurya ji ke ghar ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170709,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,laxmishankar yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170711,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,pramod vishwakarma,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170712,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,harishchand yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170713,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,suryamani harijan ke avass ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170714,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,suraj yadaav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170715,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,ramasre yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170716,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,rajendra yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170717,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,ankur yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170718,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,suneel yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170719,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,susheel maurya ke avvas ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170734,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,shreechand maurya,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170771,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,lalu maurya ke avass ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170772,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,sheetala maurya ke ghar ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170773,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,sandeep gaud,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170774,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,ramprasad maurya,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170849,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,arun yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170850,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,surendra kumar ke ghar ke pass,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170854,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,santlal yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170857,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,dharmendra yadav,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170858,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,akhilesh yadav ji,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/170866,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,MAHENDRA MAURYA,2025-01-30,20900.0,2025-05-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171073,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,shivshankar yadav ke avas ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171074,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,sanjay gaud ke avas ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171076,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,jaysingh yadav ke avas ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171080,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,pramod yadav ke avvas ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171081,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,vishal yadav ke avas ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171127,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,rahul yadav ke avvas ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171129,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,avnish yadav ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171355,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,pravesh chaudhary ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171357,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Anil pal ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171358,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Ranbali pal ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171360,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Avnish Yadav ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171367,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Samrat Ashok Bhavan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171370,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Pancham Prajapati ke Makan ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171373,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Rammurat Prajapati ke awash ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171378,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Devendra Pratap ke makan ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171388,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Rajesh Benbanshi ke makan ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171392,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Pyare lal maurya ke makan ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171393,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Hari Ram Vishwakarma ke makan ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171394,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Girish maurya ke makan ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171405,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Mahendra Maurya ke makan ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171410,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Doodnath Maurya ke makan ke pass,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171411,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,LaL Bhadur Maurya ke makan ke pass,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171412,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Shiv Badri Maurya ke makan ke pass,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171420,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Lakshami Narayan Gupta ke makan ke pass,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171421,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Devi Prasad vishwakarma ke makan ke pass,2025-04-23,19992.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171422,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Om Prakash yadav ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171428,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Swagatam bind ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171430,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Manoj Yadav ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171431,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Ram Milan Yadav ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171437,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Amrit lal Yadav ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171439,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,Anil kumar Yadav ke makan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171442,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,rajmani yadav ke dukan ke pass,2025-04-23,19992.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171449,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,suresh kumar ke makan ke pas,2025-04-23,20900.0,2025-06-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171450,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,indresh yadav ke makan ke pass,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171451,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,bablu yadav ke makan ke pas,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171452,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,rohit yadav,2025-04-23,19992.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171454,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,ramsundar prajapati ke makan ke pas,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171456,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,kamlesh chand yadav ke makan ke pas,2025-04-23,19992.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171458,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,suresh maurya ke makan ke pas,2025-04-23,19992.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171465,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,matloob ahmad ke makan ke pas,2025-04-23,19992.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171466,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,pawan yadav ke ghar ke pass,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171467,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,om prakash yadav ke makan ke pas,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171468,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,ramchet yadav ke makan ke pas,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18222/2025-2026/171469,1.0,False,True,False,False,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,BABU SINGH KUSHWAHA,JAUNPUR,Normal/Others,jahagir sabbu ke ghar ke pass,2025-04-23,20900.0,2025-06-13,Unknown,UNKNOWN,resolved,,,,,,,,,
